,Tweet,Preprocessed Tweet,label_id,label
216,@user way to go #London. Nice job electing a #muslim #jihadist for mayor. Good luck with your future #terror attacks #sadiqkhan ,way go london nice job electing muslim jihadist mayor good luck future terror attacks,3,sadness
217,Pull over #tonight and make your car #shake 😋💦 ,pull tonight make car shake,1,joy
218,Feeling #gloomy ,feeling gloomy,3,sadness
219,"B day next week, catch the sauce and watch the heaviness! ",i day next week catch sauce watch heaviness,1,joy
220,"Carry on my wayward son, there'll be peace when you are done. Lay your weary head to rest. Don't you cry no more. #Supernatural ",carry wayward son all peace done lay weary head rest it cry supernatural,2,optimism
221,@user  cyber bully ,cyber bully,0,anger
222,@user I found the first few episodes of Bojack incredibly funny. Then it got less funny but I stayed for the #drama ,found first episodes lojack incredibly funny got less funny stayed drama,1,joy
223,10 page script due Friday for class. Who said I could do this MFA thing?  #GradSchoolProblems #someonetelltinafeytohireme ,page script due friday class said could ma thing,1,joy
224,Riggs dumb ass hell lolol #hilarious #LethalWeapon ,riggs dumb ass hell loll hilarious,1,joy
225,@user bully ,bully,0,anger
226,India should now react to the uri attack..... #revenge ,india react uri attack revenge,0,anger
227,"Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest #happy ",well stock finished amp listed living room moved around new editing done amp fitted visit laws happy,1,joy
228,@user where is the outrage when black children get killed in the crossfire between blacks shooting each other? ,outrage black children get killed crossfire blacks shooting,0,anger
229,@user a rabid dog being ridden by the child who has eaten all the flesh off one fellow and the limbs of the other adults. ,rabid dog ridden child eaten flesh one fellow limbs adults,0,anger
230,@user watched the cobblers loads this season how is gorre a pro footballler terrible ,watched cobblers loads season gorge pro footballer terrible,0,anger
231,Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont  ,putin feels acceptable bomb amp kill aid workers soon may sitting table trump armageddon,0,anger
232,Why do people gotta start so much drama ? Shoot me ☹️ ,people got ta start much drama shoot,0,anger
233,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of ? ,miss fact swung amp hit sister face golf club previously fit,0,anger
234,nooooo. Poor Blue Bell! not again. #sad ,nooooo poor blue bell sad,3,sadness
235,"@user @user #Muslims have been in USA for ages. To think that Muslims commit #terrorism due to #Islam, you gotta be out of your mind. ",muslims usa ages think muslims commit terrorism due islam got ta mind,2,optimism
236,"@user I am angry at the student for being a racist, and the teacher for not stopping it, and at the class for letting it go by. ",angry student racist teacher stopping class letting go,0,anger
237,"If you think you're good to go already, don't worry about it. ",think re good go already it worry,2,optimism
238,"Wine drunk is the worst version of myself ffs, don't even remember seeing basshunter  ",wine drunk worst version ifs it even remember seeing,0,anger
239,The bounty hunter things a bit lively ,bounty hunter things bit lively,1,joy
240,That feeling you get when you know the information but scared you might do bad on a test #collegelife #nervous 😥😥 ,feeling get know information scared might bad test nervous,3,sadness
241,@user Supine on the piano—lips parted. #sixwordstory #amwriting #blues #singer ,supine parted writing blues singer,1,joy
242,@user thanks Ryan &amp; Brad for scary the shit out of us in the first episode. Don't think my heart will make it through the s6  ,thanks ryan amp brad scary shit us first episode it think heart make,3,sadness
243,Always borrow money from a pessimist; he doesn't expect to be paid back. ,always borrow money pessimist it expect paid back,2,optimism
244,7 pax enjoyed the #gloom @user @user ,pax enjoyed gloom,1,joy
245,Condolences to the  JC and the Georges family..  ,condolences je georges family,3,sadness
246,"@user snap, seems to be a problem here ",snap seems problem,0,anger
247,@user \nLikewise #death #cutting #despair ,likewise death cutting despair,3,sadness
248,They gonna give this KKk police bitch the minimum sentence..just wattch  ,gon na give kak police bitch minimum sentence watch,0,anger
249,I feel like an appendix. I don't have a purpose.  #depressed  #alone #lonely #broken  #cry #hurt #crying #life ,feel like appendix it purpose depressed alone lonely broken cry hurt crying life,3,sadness
250,#travelfail #virgin #virginaus and #etihad #nightmare ... And now we're also delayed. #obvs 🙄😠 ,virgin virgins etched nightmare re also delayed obs,0,anger
251,#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz  ,tulsa police manufacture murder wonder carry burners,0,anger
252,"Dehydrated, exhausted, stressed but still blessed. #optimism ",dehydrated exhausted stressed still blessed optimism,2,optimism
253,US you need to band together not apart #nevertrump he promotes hatred and fuels  ,us need band together apart promotes hatred fuels,0,anger
254,@user it's fucking dreadful for live footy matches ,i fucking dreadful live footy matches,0,anger
255,"@user @user \nbecause distrust in life , Argentina has a lot of heart and this President is worth every vote. ",because distrust life argentina lot heart president worth every vote,2,optimism
256,She's foaming at the lips the one between her hips @user one of many great lyrics ,i foaming lips one hips one many great lyrics,1,joy
257,"@user I guess it must be really expensive... For me it's that the whole family stayed in Poland, so I really miss them... ",guess must really expensive i whole family stayed poland really miss,3,sadness
258,@user @user @user @user @user I understand your concerns but look at her foundation contributions  ,understand concerns look foundation contributions,0,anger
259,"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @user I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM  #HuckFP2 ",someone let snakes house bet kill bugger get hands fuckup,0,anger
260,Fake people irritate me ,fake people irritate,0,anger
261,"@user #FMF protesters aren't interested in reasoned debate, just #intimidation #violence &amp; #disruption to get demands met ",fof protesters it interested reasoned debate intimidation violence amp disruption get demands met,0,anger
262,Lunatic Asylum: The place where optimism most flourishes. ,lunatic asylum place optimism flourishes,2,optimism
263,Damn gud #premiere #LethalWeapon...#funny and #serious ,damn gud premiere funny serious,1,joy
264,@user @user all the bully ,bully,0,anger
265,It appears my fire alarm disapproves of my cooking style ,appears fire alarm disapproves cooking style,3,sadness
266,We're going to get City in the next round for a revenge. ,re going get city next round revenge,0,anger
267,"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear ",trump afraid big bad hillary election skip hide coward fear,0,anger
268,"@user I am sitting here wrapped in a fluffy blanket, with incense burning, listening to Bon Iver and drinking mulled wine. I'm there. ",sitting wrapped fluffy blanket incense burning listening bon over drinking mulled wine i,1,joy
269,"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash. ",petition pop stop buying couscous white grocery stores boiling couscous trash,0,anger
270,"@user Thank you, happy birthday to you as well! ",thank happy birthday well,1,joy
271,Watch this amazing live.ly broadcast by @user  #musically ,watch amazing lively broadcast musically,1,joy
272,"@user We'll have a ceremony next time we meet. It'll involve burning something, then possibly booze and/or caffeine. ",all ceremony next time meet all involve burning something possibly booze candor caffeine,1,joy
273,Dear @user please tell your bus drivers if obstruction on their side DON'T just pull out to oncoming traffic causing vehs to swerve #fuming 😡 ,dear please tell bus drivers obstruction side it pull oncoming traffic causing vets swerve fuming,0,anger
